League,Date,Get,Pay,Value,Confidence,Patch,Hardcore,Standard
Kalandra,2022-09-01,Chaos Orb,Visceral Reliquary Key,0.06667,Low,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Visceral Reliquary Key,0.05242,Low,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Visceral Reliquary Key,0.04786,Low,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Visceral Reliquary Key,0.04786,Low,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Visceral Reliquary Key,0.04786,Low,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Visceral Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Visceral Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Visceral Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Visceral Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Visceral Reliquary Key,0.03048,Low,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Visceral Reliquary Key,0.03048,Low,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Visceral Reliquary Key,0.03133,Low,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Visceral Reliquary Key,0.03133,Low,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Visceral Reliquary Key,0.032,Low,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Visceral Reliquary Key,0.03057,Low,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Visceral Reliquary Key,0.02992,Low,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Visceral Reliquary Key,0.03009,Low,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Visceral Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Visceral Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Visceral Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Visceral Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-03,Chaos Orb,Visceral Reliquary Key,0.02,Low,3.19,No,No
Kalandra,2022-10-04,Chaos Orb,Visceral Reliquary Key,0.02,Low,3.19,No,No
Kalandra,2022-10-05,Chaos Orb,Visceral Reliquary Key,0.02,Low,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Visceral Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-08-31,Chaos Orb,Shiny Reliquary Key,0.06667,Low,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Shiny Reliquary Key,0.06667,Low,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Shiny Reliquary Key,0.05242,Low,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Shiny Reliquary Key,0.04786,Low,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Shiny Reliquary Key,0.04786,Low,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Shiny Reliquary Key,0.04786,Low,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Shiny Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Shiny Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Shiny Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Shiny Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Shiny Reliquary Key,0.03048,Low,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Shiny Reliquary Key,0.03048,Low,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Shiny Reliquary Key,0.03133,Low,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Shiny Reliquary Key,0.03133,Low,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Shiny Reliquary Key,0.032,Low,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Shiny Reliquary Key,0.03057,Low,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Shiny Reliquary Key,0.02992,Low,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Shiny Reliquary Key,0.03009,Low,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Shiny Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Shiny Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Shiny Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Shiny Reliquary Key,0.03092,Low,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-03,Chaos Orb,Shiny Reliquary Key,0.02,Low,3.19,No,No
Kalandra,2022-10-04,Chaos Orb,Shiny Reliquary Key,0.02,Low,3.19,No,No
Kalandra,2022-10-05,Chaos Orb,Shiny Reliquary Key,0.02,Low,3.19,No,No
Kalandra,2022-10-08,Chaos Orb,Shiny Reliquary Key,0.01,Low,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Shiny Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-08-31,Chaos Orb,Ancient Reliquary Key,0.06667,Low,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Ancient Reliquary Key,0.06667,Low,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Ancient Reliquary Key,0.06667,Low,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Ancient Reliquary Key,0.04762,Low,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Ancient Reliquary Key,0.02857,Low,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-12,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Comprehensive Scouting Report,0.34783,Low,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Comprehensive Scouting Report,0.34783,Low,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Comprehensive Scouting Report,0.34333,Low,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Comprehensive Scouting Report,0.34333,Low,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Comprehensive Scouting Report,0.21762,Low,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Comprehensive Scouting Report,0.24333,Low,3.19,No,No
Kalandra,2022-09-24,Chaos Orb,Comprehensive Scouting Report,0.13158,Low,3.19,No,No
Kalandra,2022-09-25,Chaos Orb,Comprehensive Scouting Report,0.1186,Low,3.19,No,No
Kalandra,2022-09-26,Chaos Orb,Comprehensive Scouting Report,0.09778,Low,3.19,No,No
Kalandra,2022-09-27,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-09-28,Chaos Orb,Comprehensive Scouting Report,0.18033,Low,3.19,No,No
Kalandra,2022-09-29,Chaos Orb,Comprehensive Scouting Report,0.21254,Low,3.19,No,No
Kalandra,2022-09-30,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-01,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-02,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-03,Chaos Orb,Comprehensive Scouting Report,0.19833,Low,3.19,No,No
Kalandra,2022-10-04,Chaos Orb,Comprehensive Scouting Report,0.19833,Low,3.19,No,No
Kalandra,2022-10-05,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-06,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-07,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-08,Chaos Orb,Comprehensive Scouting Report,0.19833,Low,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Comprehensive Scouting Report,0.20508,Low,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Comprehensive Scouting Report,0.12375,Low,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Comprehensive Scouting Report,0.12375,Low,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Comprehensive Scouting Report,0.1075,Low,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Comprehensive Scouting Report,0.06028,Low,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Comprehensive Scouting Report,0.06028,Low,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Comprehensive Scouting Report,0.06306,Low,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Comprehensive Scouting Report,0.06306,Low,3.19,No,No
Kalandra,2022-10-21,Chaos Orb,Comprehensive Scouting Report,0.09108,Low,3.19,No,No
Kalandra,2022-10-22,Chaos Orb,Comprehensive Scouting Report,0.09108,Low,3.19,No,No
Kalandra,2022-10-23,Chaos Orb,Comprehensive Scouting Report,0.09108,Low,3.19,No,No
Kalandra,2022-10-24,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-25,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-26,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-27,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-28,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-29,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-30,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-10-31,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-01,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-02,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-03,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-04,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-05,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-06,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-07,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-08,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-09,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-10,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-11,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-12,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-13,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-14,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-15,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-16,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-17,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-18,Chaos Orb,Comprehensive Scouting Report,0.33333,Low,3.19,No,No
Kalandra,2022-11-19,Chaos Orb,Comprehensive Scouting Report,0.06933,Low,3.19,No,No
Kalandra,2022-11-20,Chaos Orb,Comprehensive Scouting Report,0.08253,Low,3.19,No,No
Kalandra,2022-11-21,Chaos Orb,Comprehensive Scouting Report,0.0856,Low,3.19,No,No
Kalandra,2022-11-22,Chaos Orb,Comprehensive Scouting Report,0.088,Low,3.19,No,No
Kalandra,2022-11-23,Chaos Orb,Comprehensive Scouting Report,0.088,Low,3.19,No,No
Kalandra,2022-11-24,Chaos Orb,Comprehensive Scouting Report,0.0856,Low,3.19,No,No
Kalandra,2022-11-25,Chaos Orb,Comprehensive Scouting Report,0.11074,Low,3.19,No,No
Kalandra,2022-11-26,Chaos Orb,Comprehensive Scouting Report,0.23133,Low,3.19,No,No
Kalandra,2022-11-27,Chaos Orb,Comprehensive Scouting Report,0.16704,Low,3.19,No,No
Kalandra,2022-11-28,Chaos Orb,Comprehensive Scouting Report,0.08627,Low,3.19,No,No
Kalandra,2022-11-29,Chaos Orb,Comprehensive Scouting Report,0.05733,Medium,3.19,No,No
Kalandra,2022-11-30,Chaos Orb,Comprehensive Scouting Report,0.05298,Medium,3.19,No,No
Kalandra,2022-12-01,Chaos Orb,Comprehensive Scouting Report,0.04849,Low,3.19,No,No
Kalandra,2022-12-02,Chaos Orb,Comprehensive Scouting Report,0.0504,Low,3.19,No,No
Kalandra,2022-12-03,Chaos Orb,Comprehensive Scouting Report,0.09175,Low,3.19,No,No
Kalandra,2022-12-04,Chaos Orb,Comprehensive Scouting Report,0.4,Low,3.19,No,No
Kalandra,2022-12-05,Chaos Orb,Comprehensive Scouting Report,0.4,Low,3.19,No,No
Kalandra,2022-12-06,Chaos Orb,Comprehensive Scouting Report,0.22596,Low,3.19,No,No
Kalandra,2022-09-01,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-02,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-03,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-04,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-05,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-06,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-07,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-08,Chaos Orb,Otherworldly Scouting Report,0.2,Low,3.19,No,No
Kalandra,2022-09-09,Chaos Orb,Otherworldly Scouting Report,0.25,Low,3.19,No,No
Kalandra,2022-09-10,Chaos Orb,Otherworldly Scouting Report,0.25,Low,3.19,No,No
Kalandra,2022-09-11,Chaos Orb,Otherworldly Scouting Report,0.25,Low,3.19,No,No
Kalandra,2022-09-13,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-14,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-15,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-16,Chaos Orb,Otherworldly Scouting Report,0.15357,Low,3.19,No,No
Kalandra,2022-09-17,Chaos Orb,Otherworldly Scouting Report,0.15357,Low,3.19,No,No
Kalandra,2022-09-18,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-19,Chaos Orb,Otherworldly Scouting Report,0.15357,Low,3.19,No,No
Kalandra,2022-09-20,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-21,Chaos Orb,Otherworldly Scouting Report,0.15357,Low,3.19,No,No
Kalandra,2022-09-22,Chaos Orb,Otherworldly Scouting Report,0.15357,Low,3.19,No,No
Kalandra,2022-09-23,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-24,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-25,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-26,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-09-27,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-09-28,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-09-29,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-09-30,Chaos Orb,Otherworldly Scouting Report,0.10429,Low,3.19,No,No
Kalandra,2022-10-01,Chaos Orb,Otherworldly Scouting Report,0.10429,Low,3.19,No,No
Kalandra,2022-10-02,Chaos Orb,Otherworldly Scouting Report,0.10429,Low,3.19,No,No
Kalandra,2022-10-03,Chaos Orb,Otherworldly Scouting Report,0.11119,Low,3.19,No,No
Kalandra,2022-10-04,Chaos Orb,Otherworldly Scouting Report,0.11119,Low,3.19,No,No
Kalandra,2022-10-05,Chaos Orb,Otherworldly Scouting Report,0.10621,Low,3.19,No,No
Kalandra,2022-10-06,Chaos Orb,Otherworldly Scouting Report,0.10621,Low,3.19,No,No
Kalandra,2022-10-07,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-08,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-09,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-10,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-11,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-12,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-13,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-10-14,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-15,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-16,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-10-17,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-18,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-10-19,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-20,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-21,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-22,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-23,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-24,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-10-25,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-26,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-10-27,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-10-28,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-29,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-30,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-10-31,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-01,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-02,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-03,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-04,Chaos Orb,Otherworldly Scouting Report,0.14298,Low,3.19,No,No
Kalandra,2022-11-05,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-11-06,Chaos Orb,Otherworldly Scouting Report,0.14286,Low,3.19,No,No
Kalandra,2022-11-07,Chaos Orb,Otherworldly Scouting Report,0.14309,Low,3.19,No,No
Kalandra,2022-11-08,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-09,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-10,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
Kalandra,2022-11-11,Chaos Orb,Otherworldly Scouting Report,0.14302,Low,3.19,No,No
