League,Date,Get,Pay,Value,Confidence,Patch,Hardcore,Standard
Hardcore Kalandra,2022-10-15,Fragment of Purification,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Fragment of Purification,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Fragment of Purification,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Fragment of Purification,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Fragment of Purification,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Fragment of Purification,Chaos Orb,16.175,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Fragment of Purification,Chaos Orb,16.175,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Fragment of Purification,Chaos Orb,15.97368,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Fragment of Purification,Chaos Orb,15.97368,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Fragment of Purification,Chaos Orb,15.97368,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Fragment of Purification,Chaos Orb,15.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Fragment of Purification,Chaos Orb,15.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Fragment of Purification,Chaos Orb,16.175,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Fragment of Purification,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Fragment of Purification,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Fragment of Purification,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-20,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-21,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-22,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-23,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-24,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-25,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-26,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-27,Fragment of Purification,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Exceptional Eldritch Ichor,Chaos Orb,50.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Exceptional Eldritch Ichor,Chaos Orb,50.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Exceptional Eldritch Ichor,Chaos Orb,41.42105,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Exceptional Eldritch Ichor,Chaos Orb,40.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Exceptional Eldritch Ichor,Chaos Orb,38.26316,Medium,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Exceptional Eldritch Ichor,Chaos Orb,29.86,High,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Exceptional Eldritch Ichor,Chaos Orb,26.70526,High,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Exceptional Eldritch Ichor,Chaos Orb,24.26471,High,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Exceptional Eldritch Ichor,Chaos Orb,22.97778,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Exceptional Eldritch Ichor,Chaos Orb,23.05,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Exceptional Eldritch Ichor,Chaos Orb,35.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Exceptional Eldritch Ichor,Chaos Orb,32.13158,High,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Exceptional Eldritch Ichor,Chaos Orb,28.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Exceptional Eldritch Ichor,Chaos Orb,30.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Exceptional Eldritch Ichor,Chaos Orb,28.90182,High,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Exceptional Eldritch Ichor,Chaos Orb,28.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Exceptional Eldritch Ichor,Chaos Orb,27.41667,High,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Exceptional Eldritch Ichor,Chaos Orb,26.34,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Exceptional Eldritch Ichor,Chaos Orb,24.6,High,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Exceptional Eldritch Ichor,Chaos Orb,23.36842,High,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Exceptional Eldritch Ichor,Chaos Orb,21.58,High,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Exceptional Eldritch Ichor,Chaos Orb,23.00462,High,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Exceptional Eldritch Ichor,Chaos Orb,23.64118,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Exceptional Eldritch Ichor,Chaos Orb,23.52778,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Exceptional Eldritch Ichor,Chaos Orb,23.5,High,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Exceptional Eldritch Ichor,Chaos Orb,23.08,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Exceptional Eldritch Ichor,Chaos Orb,22.54594,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Exceptional Eldritch Ichor,Chaos Orb,21.10526,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Exceptional Eldritch Ichor,Chaos Orb,24.125,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Exceptional Eldritch Ichor,Chaos Orb,26.5,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Exceptional Eldritch Ichor,Chaos Orb,26.04706,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Exceptional Eldritch Ichor,Chaos Orb,23.74,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Exceptional Eldritch Ichor,Chaos Orb,23.57895,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Exceptional Eldritch Ichor,Chaos Orb,23.57895,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Exceptional Eldritch Ichor,Chaos Orb,25.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Exceptional Eldritch Ichor,Chaos Orb,26.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Exceptional Eldritch Ichor,Chaos Orb,31.52941,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Exceptional Eldritch Ichor,Chaos Orb,25.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Exceptional Eldritch Ichor,Chaos Orb,37.48,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Exceptional Eldritch Ichor,Chaos Orb,29.0625,High,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Exceptional Eldritch Ichor,Chaos Orb,44.225,High,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Exceptional Eldritch Ichor,Chaos Orb,44.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Exceptional Eldritch Ichor,Chaos Orb,40.89474,High,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Exceptional Eldritch Ichor,Chaos Orb,39.60526,High,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Exceptional Eldritch Ichor,Chaos Orb,39.26316,High,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Exceptional Eldritch Ichor,Chaos Orb,42.61053,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Exceptional Eldritch Ichor,Chaos Orb,42.42222,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Exceptional Eldritch Ichor,Chaos Orb,40.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Exceptional Eldritch Ichor,Chaos Orb,37.60526,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Exceptional Eldritch Ichor,Chaos Orb,40.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Exceptional Eldritch Ichor,Chaos Orb,41.175,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Exceptional Eldritch Ichor,Chaos Orb,41.175,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Exceptional Eldritch Ichor,Chaos Orb,45.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Exceptional Eldritch Ichor,Chaos Orb,45.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Exceptional Eldritch Ichor,Chaos Orb,45.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Exceptional Eldritch Ichor,Chaos Orb,45.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Exceptional Eldritch Ichor,Chaos Orb,45.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Exceptional Eldritch Ichor,Chaos Orb,45.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Exceptional Eldritch Ichor,Chaos Orb,50.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Exceptional Eldritch Ichor,Chaos Orb,50.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Exceptional Eldritch Ichor,Chaos Orb,50.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Exceptional Eldritch Ichor,Chaos Orb,45.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Exceptional Eldritch Ichor,Chaos Orb,45.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Exceptional Eldritch Ichor,Chaos Orb,30.50526,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Exceptional Eldritch Ichor,Chaos Orb,38.91667,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Exceptional Eldritch Ichor,Chaos Orb,41.52941,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Exceptional Eldritch Ichor,Chaos Orb,50.675,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Exceptional Eldritch Ichor,Chaos Orb,50.675,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Exceptional Eldritch Ichor,Chaos Orb,50.675,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Exceptional Eldritch Ichor,Chaos Orb,50.675,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Exceptional Eldritch Ichor,Chaos Orb,50.675,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Exceptional Eldritch Ichor,Chaos Orb,90.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-18,Exceptional Eldritch Ichor,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-19,Exceptional Eldritch Ichor,Chaos Orb,30.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Fragment of the Phoenix,Chaos Orb,17.1,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Fragment of the Phoenix,Chaos Orb,14.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Fragment of the Phoenix,Chaos Orb,14.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Fragment of the Phoenix,Chaos Orb,14.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Fragment of the Phoenix,Chaos Orb,10.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Fragment of the Phoenix,Chaos Orb,9.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Fragment of the Phoenix,Chaos Orb,8.85263,High,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Fragment of the Phoenix,Chaos Orb,8.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Fragment of the Phoenix,Chaos Orb,8.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Fragment of the Phoenix,Chaos Orb,8.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Fragment of the Phoenix,Chaos Orb,7.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Fragment of the Phoenix,Chaos Orb,7.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Fragment of the Phoenix,Chaos Orb,6.08333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Fragment of the Phoenix,Chaos Orb,7.595,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Fragment of the Phoenix,Chaos Orb,4.18496,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Fragment of the Phoenix,Chaos Orb,7.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Fragment of the Phoenix,Chaos Orb,7.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Fragment of the Phoenix,Chaos Orb,7.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Fragment of the Phoenix,Chaos Orb,7.36842,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Fragment of the Phoenix,Chaos Orb,8.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Fragment of the Phoenix,Chaos Orb,8.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Fragment of the Phoenix,Chaos Orb,8.625,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Fragment of the Phoenix,Chaos Orb,8.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Fragment of the Phoenix,Chaos Orb,6.48889,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Fragment of the Phoenix,Chaos Orb,6.35556,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Fragment of the Phoenix,Chaos Orb,6.69412,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Fragment of the Phoenix,Chaos Orb,6.62105,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Fragment of the Phoenix,Chaos Orb,5.76,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Fragment of the Phoenix,Chaos Orb,5.575,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Fragment of the Phoenix,Chaos Orb,5.55,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Fragment of the Phoenix,Chaos Orb,6.2,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Fragment of the Phoenix,Chaos Orb,6.88235,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Fragment of the Phoenix,Chaos Orb,7.35,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Fragment of the Phoenix,Chaos Orb,7.35,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Fragment of the Phoenix,Chaos Orb,7.35,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Fragment of the Phoenix,Chaos Orb,8.7,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Fragment of the Phoenix,Chaos Orb,12.36842,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Fragment of the Phoenix,Chaos Orb,12.36842,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Fragment of the Phoenix,Chaos Orb,12.28421,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Fragment of the Phoenix,Chaos Orb,12.28421,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Fragment of the Phoenix,Chaos Orb,12.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Fragment of the Phoenix,Chaos Orb,12.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Fragment of the Phoenix,Chaos Orb,12.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Fragment of the Phoenix,Chaos Orb,12.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Fragment of the Phoenix,Chaos Orb,9.59737,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Fragment of the Phoenix,Chaos Orb,8.50965,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Fragment of the Phoenix,Chaos Orb,6.5875,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Fragment of the Phoenix,Chaos Orb,7.16667,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Fragment of the Phoenix,Chaos Orb,7.16667,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Fragment of the Phoenix,Chaos Orb,7.16667,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Fragment of the Phoenix,Chaos Orb,7.16667,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Fragment of the Phoenix,Chaos Orb,7.61765,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Fragment of the Phoenix,Chaos Orb,8.10938,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Fragment of the Phoenix,Chaos Orb,15.25,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Fragment of the Phoenix,Chaos Orb,15.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Fragment of the Phoenix,Chaos Orb,10.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Fragment of the Phoenix,Chaos Orb,10.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Fragment of the Phoenix,Chaos Orb,10.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Fragment of the Phoenix,Chaos Orb,10.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Fragment of the Phoenix,Chaos Orb,10.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Fragment of the Phoenix,Chaos Orb,10.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Fragment of the Phoenix,Chaos Orb,10.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Fragment of the Phoenix,Chaos Orb,15.725,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Fragment of the Phoenix,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-06,Fragment of the Phoenix,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-07,Fragment of the Phoenix,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-08,Fragment of the Phoenix,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-09,Fragment of the Phoenix,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-10,Fragment of the Phoenix,Chaos Orb,20.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Sacred Crystallised Lifeforce,Chaos Orb,90.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Sacred Crystallised Lifeforce,Chaos Orb,90.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Sacred Crystallised Lifeforce,Chaos Orb,90.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Sacred Crystallised Lifeforce,Chaos Orb,90.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Sacred Crystallised Lifeforce,Chaos Orb,350.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Sacred Crystallised Lifeforce,Chaos Orb,320.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Sacred Crystallised Lifeforce,Chaos Orb,300.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Sacred Crystallised Lifeforce,Chaos Orb,300.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Sacred Crystallised Lifeforce,Chaos Orb,190.2,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Sacred Crystallised Lifeforce,Chaos Orb,176.06721,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Sacred Crystallised Lifeforce,Chaos Orb,200.4079,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Sacred Crystallised Lifeforce,Chaos Orb,198.52083,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Sacred Crystallised Lifeforce,Chaos Orb,228.64184,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Sacred Crystallised Lifeforce,Chaos Orb,237.6225,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Sacred Crystallised Lifeforce,Chaos Orb,282.15873,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Sacred Crystallised Lifeforce,Chaos Orb,286.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Sacred Crystallised Lifeforce,Chaos Orb,285.79167,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Sacred Crystallised Lifeforce,Chaos Orb,349.51714,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Sacred Crystallised Lifeforce,Chaos Orb,519.60473,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Sacred Crystallised Lifeforce,Chaos Orb,437.45167,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Sacred Crystallised Lifeforce,Chaos Orb,440.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Sacred Crystallised Lifeforce,Chaos Orb,500.33987,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Sacred Crystallised Lifeforce,Chaos Orb,652.46461,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Sacred Crystallised Lifeforce,Chaos Orb,682.479,Low,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Sacred Crystallised Lifeforce,Chaos Orb,708.62529,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Sacred Crystallised Lifeforce,Chaos Orb,774.95952,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Sacred Crystallised Lifeforce,Chaos Orb,670.55,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Sacred Crystallised Lifeforce,Chaos Orb,680.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Sacred Crystallised Lifeforce,Chaos Orb,745.91138,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Sacred Crystallised Lifeforce,Chaos Orb,810.67188,Medium,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Sacred Crystallised Lifeforce,Chaos Orb,740.72727,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Sacred Crystallised Lifeforce,Chaos Orb,745.93846,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Sacred Crystallised Lifeforce,Chaos Orb,613.42105,High,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Sacred Crystallised Lifeforce,Chaos Orb,612.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Sacred Crystallised Lifeforce,Chaos Orb,568.08947,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Sacred Crystallised Lifeforce,Chaos Orb,510.05882,High,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Sacred Crystallised Lifeforce,Chaos Orb,483.42845,High,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Sacred Crystallised Lifeforce,Chaos Orb,570.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Sacred Crystallised Lifeforce,Chaos Orb,544.07306,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Sacred Crystallised Lifeforce,Chaos Orb,558.96662,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Sacred Crystallised Lifeforce,Chaos Orb,546.0,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Sacred Crystallised Lifeforce,Chaos Orb,526.57692,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Sacred Crystallised Lifeforce,Chaos Orb,525.25,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Sacred Crystallised Lifeforce,Chaos Orb,519.23077,High,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Sacred Crystallised Lifeforce,Chaos Orb,501.46579,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Sacred Crystallised Lifeforce,Chaos Orb,505.5,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Sacred Crystallised Lifeforce,Chaos Orb,590.99444,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Sacred Crystallised Lifeforce,Chaos Orb,648.77222,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Sacred Crystallised Lifeforce,Chaos Orb,646.47222,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Sacred Crystallised Lifeforce,Chaos Orb,686.06,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Sacred Crystallised Lifeforce,Chaos Orb,660.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Sacred Crystallised Lifeforce,Chaos Orb,704.91135,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Sacred Crystallised Lifeforce,Chaos Orb,686.90471,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Sacred Crystallised Lifeforce,Chaos Orb,701.85723,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Sacred Crystallised Lifeforce,Chaos Orb,700.25878,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Sacred Crystallised Lifeforce,Chaos Orb,964.34222,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Sacred Crystallised Lifeforce,Chaos Orb,940.83529,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Sacred Crystallised Lifeforce,Chaos Orb,835.40889,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Sacred Crystallised Lifeforce,Chaos Orb,688.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Sacred Crystallised Lifeforce,Chaos Orb,688.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Sacred Crystallised Lifeforce,Chaos Orb,648.96842,Low,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Sacred Crystallised Lifeforce,Chaos Orb,643.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Sacred Crystallised Lifeforce,Chaos Orb,639.77778,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Sacred Crystallised Lifeforce,Chaos Orb,640.4,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Sacred Crystallised Lifeforce,Chaos Orb,641.57895,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Sacred Crystallised Lifeforce,Chaos Orb,637.6,Low,3.19,Yes,No
